1	1	0	0.0	0.0	346	0.9
1	2	1	0.0	0.0	346	0.9
1	3	2	0.0	0.0	346	0.9
1	4	3	1.0	1.0	346	0.9
1	5	4	0.0	1.0	346	0.9
1	6	3	1.0	2.0	346	0.9
1	7	3	1.0	3.0	346	0.9
1	8	3	1.0	4.0	346	0.9
1	9	3	1.0	5.0	346	0.9
1	10	3	1.0	6.0	346	0.9
1	11	3	1.0	7.0	346	0.9
1	12	3	1.0	8.0	346	0.9
1	13	3	1.0	9.0	346	0.9
1	14	3	1.0	10.0	346	0.9
1	15	3	1.0	11.0	346	0.9
1	16	3	1.0	12.0	346	0.9
1	17	3	1.0	13.0	346	0.9
1	18	3	1.0	14.0	346	0.9
1	19	3	1.0	15.0	346	0.9
1	20	3	1.0	16.0	346	0.9
1	21	3	1.0	17.0	346	0.9
1	22	3	1.0	18.0	346	0.9
1	23	3	1.0	19.0	346	0.9
1	24	3	0.0	19.0	346	0.9
1	25	3	0.0	19.0	346	0.9
1	26	3	1.0	20.0	346	0.9
1	27	3	1.0	21.0	346	0.9
1	28	3	1.0	22.0	346	0.9
1	29	0	0.0	22.0	346	0.9
1	30	0	0.0	22.0	346	0.9
1	31	1	0.0	22.0	346	0.9
1	32	1	0.0	22.0	346	0.9
1	33	2	0.0	22.0	346	0.9
1	34	2	0.0	22.0	346	0.9
1	35	4	0.0	22.0	346	0.9
1	36	4	0.0	22.0	346	0.9
1	37	3	1.0	23.0	346	0.9
1	38	3	1.0	24.0	346	0.9
1	39	3	1.0	25.0	346	0.9
1	40	3	1.0	26.0	346	0.9
1	41	3	0.0	26.0	346	0.9
1	42	3	1.0	27.0	346	0.9
1	43	3	1.0	28.0	346	0.9
1	44	3	1.0	29.0	346	0.9
1	45	3	1.0	30.0	346	0.9
1	46	3	1.0	31.0	346	0.9
1	47	3	1.0	32.0	346	0.9
1	48	3	1.0	33.0	346	0.9
1	49	3	1.0	34.0	346	0.9
1	50	3	1.0	35.0	346	0.9
1	51	3	1.0	36.0	346	0.9
1	52	3	1.0	37.0	346	0.9
1	53	3	1.0	38.0	346	0.9
1	54	3	1.0	39.0	346	0.9
1	55	3	1.0	40.0	346	0.9
1	56	3	1.0	41.0	346	0.9
1	57	3	1.0	42.0	346	0.9
1	58	3	1.0	43.0	346	0.9
1	59	3	1.0	44.0	346	0.9
1	60	3	1.0	45.0	346	0.9
1	61	3	1.0	46.0	346	0.9
1	62	3	1.0	47.0	346	0.9
1	63	3	0.0	47.0	346	0.9
1	64	3	1.0	48.0	346	0.9
